,Applicant,Department,Admitted
7518,Male,D,True
7519,Male,B,True
7520,Male,C,False
7521,Male,C,False
7522,Female,A,True
7523,Male,A,False
7524,Male,D,True
7525,Female,C,False
7526,Male,C,False
7527,Male,A,False
7528,Male,D,True
7529,Male,A,False
7530,Male,F,False
7531,Female,D,True
7532,Male,E,False
7533,Male,C,False
7534,Female,E,False
7535,Male,E,False
7536,Male,A,True
7537,Male,D,True
7538,Male,A,False
7539,Female,E,False
7540,Female,F,False
7541,Female,B,True
7542,Male,B,False
7543,Female,F,False
7544,Male,F,False
7545,Female,E,True
7546,Female,C,False
7547,Male,A,True
7548,Male,A,False
7549,Female,E,False
7550,Female,D,False
7551,Male,D,True
7552,Female,C,True
7553,Male,F,False
7554,Male,D,False
7555,Female,E,False
7556,Female,C,False
7557,Male,A,True
7558,Female,D,False
7559,Female,E,False
7560,Male,A,False
7561,Female,D,False
7562,Male,A,True
7563,Male,D,False
7564,Male,F,False
7565,Male,A,False
7566,Female,F,True
7567,Male,D,False
7568,Male,B,True
7569,Female,C,True
7570,Female,D,False
7571,Male,A,True
7572,Female,C,True
7573,Female,D,False
7574,Male,B,False
7575,Male,B,True
7576,Female,C,False
7577,Female,D,True
7578,Male,A,True
7579,Female,A,False
7580,Male,A,False
7581,Male,B,True
7582,Male,A,True
7583,Female,E,False
7584,Male,E,False
7585,Male,D,False
7586,Female,E,False
7587,Male,F,False
7588,Male,C,True
7589,Female,D,False
7590,Male,B,False
7591,Female,F,False
7592,Male,B,False
7593,Male,B,True
7594,Female,C,True
7595,Female,E,False
7596,Male,F,False
7597,Male,B,True
7598,Male,F,False
7599,Female,E,False
7600,Female,E,False
7601,Male,F,False
7602,Male,A,True
7603,Male,B,True
7604,Female,D,False
7605,Male,B,True
7606,Male,F,True
7607,Male,C,False
7608,Female,F,False
7609,Male,A,False
7610,Male,B,True
7611,Male,A,False
7612,Female,C,False
7613,Female,F,False
7614,Male,E,False
7615,Female,F,True
7616,Male,C,False
7617,Female,C,False
7618,Female,E,False
7619,Female,C,False
7620,Male,A,True
7621,Female,C,False
7622,Male,C,False
7623,Female,D,False
7624,Male,D,False
7625,Male,A,False
7626,Male,F,False
7627,Male,C,False
7628,Male,D,False
7629,Female,E,False
7630,Male,A,False
7631,Female,E,True
7632,Male,A,True
7633,Male,A,False
7634,Male,F,True
7635,Male,B,False
7636,Male,A,True
7637,Female,E,False
7638,Male,C,False
7639,Male,B,False
7640,Male,F,True
7641,Female,C,False
7642,Female,D,False
7643,Male,D,True
7644,Male,F,False
7645,Male,A,False
7646,Female,D,True
7647,Male,A,False
7648,Female,F,False
7649,Female,C,False
7650,Female,D,False
7651,Female,C,False
7652,Female,C,True
7653,Female,C,False
7654,Male,D,True
7655,Female,F,False
7656,Female,D,False
7657,Male,A,True
7658,Male,F,False
7659,Female,E,False
7660,Male,E,False
7661,Female,C,False
7662,Female,A,True
7663,Male,A,False
7664,Female,C,False
7665,Female,F,False
7666,Male,A,True
7667,Female,C,False
7668,Male,A,True
7669,Male,B,False
7670,Male,C,True
7671,Male,A,True
7672,Male,B,True
7673,Male,D,True
7674,Female,C,False
7675,Male,D,False
7676,Female,C,True
7677,Female,C,False
7678,Female,E,False
7679,Male,A,False
7680,Male,A,False
7681,Male,C,True
7682,Male,B,True
7683,Male,D,True
7684,Male,D,True
7685,Female,F,False
7686,Female,C,False
7687,Male,B,False
7688,Female,C,False
7689,Female,F,True
7690,Male,B,True
7691,Male,B,False
7692,Male,C,False
7693,Male,C,False
7694,Male,B,True
7695,Female,C,False
7696,Male,B,False
7697,Female,D,False
7698,Female,A,True
7699,Male,B,True
7700,Male,A,False
7701,Female,D,False
7702,Male,E,False
7703,Female,C,True
7704,Male,E,False
7705,Female,D,False
7706,Male,D,False
7707,Female,C,True
7708,Female,C,True
7709,Female,E,False
7710,Male,A,True
7711,Female,F,False
7712,Female,F,False
7713,Male,A,True
7714,Male,F,False
7715,Male,A,True
7716,Male,C,False
7717,Male,C,False
7718,Male,E,False
7719,Male,B,True
7720,Male,B,False
7721,Male,E,False
7722,Male,F,True
7723,Male,D,True
7724,Male,D,False
7725,Female,E,False
7726,Male,B,True
7727,Male,A,True
7728,Female,E,False
7729,Female,B,True
7730,Male,A,True
7731,Female,D,True
7732,Female,E,False
7733,Female,E,False
7734,Male,A,False
7735,Male,A,False
7736,Male,D,True
7737,Female,D,True
7738,Male,B,False
7739,Male,A,False
7740,Male,B,True
7741,Female,C,False
7742,Male,A,True
7743,Female,D,True
7744,Male,B,False
7745,Female,D,False
7746,Male,E,False
7747,Male,B,False
7748,Male,F,True
7749,Male,F,False
7750,Male,A,False
7751,Male,A,False
7752,Female,A,True
7753,Male,F,True
7754,Male,A,False
7755,Female,C,True
7756,Male,F,False
7757,Female,D,False
7758,Female,C,True
7759,Male,C,False
7760,Female,C,False
7761,Female,F,False
7762,Female,D,False
7763,Male,F,False
7764,Male,E,False
7765,Male,D,True
7766,Female,C,True
7767,Female,C,False
7768,Male,B,False
7769,Female,D,False
7770,Female,E,True
7771,Female,C,False
7772,Male,D,False
7773,Female,E,False
7774,Female,E,True
7775,Female,F,False
7776,Male,B,True
7777,Male,D,False
7778,Male,F,False
7779,Male,C,False
7780,Female,D,False
7781,Male,D,True
7782,Female,C,True
7783,Male,B,True
7784,Male,A,True
7785,Male,A,True
7786,Male,F,False
7787,Female,C,False
7788,Male,C,True
7789,Female,A,True
7790,Female,F,True
7791,Male,A,True
7792,Female,E,False
7793,Female,F,False
7794,Male,F,False
7795,Female,C,False
7796,Male,A,False
7797,Female,E,False
7798,Male,A,True
7799,Male,B,True
7800,Male,B,True
7801,Male,C,True
7802,Male,E,False
7803,Male,A,True
7804,Male,F,False
7805,Male,E,False
7806,Male,C,False
7807,Female,D,False
7808,Male,F,True
7809,Male,A,True
7810,Male,B,False
7811,Female,D,False
7812,Female,C,True
7813,Male,F,False
7814,Male,E,False
7815,Male,C,False
7816,Male,A,True
7817,Male,A,False
7818,Male,B,False
7819,Male,A,False
7820,Male,A,True
7821,Female,C,True
7822,Male,B,False
7823,Female,D,False
7824,Male,C,False
7825,Male,B,True
7826,Male,D,True
7827,Male,C,False
7828,Female,C,False
7829,Female,E,False
7830,Male,E,False
7831,Male,F,True
7832,Male,C,False
7833,Male,D,False
7834,Male,D,True
7835,Female,F,False
7836,Male,B,True
7837,Female,D,True
7838,Female,D,False
7839,Female,D,False
7840,Male,E,False
7841,Female,C,False
7842,Male,B,True
7843,Male,A,False
7844,Female,F,True
7845,Female,C,False
7846,Female,E,False
7847,Male,B,False
7848,Male,B,True
7849,Male,F,False
7850,Male,A,True
7851,Female,C,False
7852,Male,A,True
7853,Female,F,False
7854,Female,F,False
7855,Male,F,False
7856,Male,A,True
7857,Male,F,False
7858,Male,F,False
7859,Female,E,False
7860,Female,F,False
7861,Male,C,True
7862,Male,F,False
7863,Female,D,False
7864,Female,B,True
7865,Male,A,True
7866,Female,C,False
7867,Female,C,False
7868,Female,D,False
7869,Male,D,False
7870,Female,E,False
7871,Female,D,False
7872,Female,D,False
7873,Male,E,False
7874,Female,B,True
7875,Male,D,False
7876,Male,C,False
7877,Female,D,False
7878,Male,B,False
7879,Male,A,True
7880,Female,D,True
7881,Male,F,False
7882,Male,A,True
7883,Female,F,True
7884,Male,C,False
7885,Male,A,True
7886,Male,C,False
7887,Female,E,False
7888,Male,E,False
7889,Female,A,False
7890,Male,D,False
7891,Male,B,True
7892,Female,D,False
7893,Female,F,False
7894,Male,B,True
7895,Female,A,True
7896,Female,E,False
7897,Female,D,False
7898,Male,B,False
7899,Male,F,True
7900,Male,A,False
7901,Female,F,False
7902,Female,F,True
7903,Female,D,False
7904,Male,C,False
7905,Male,D,True
7906,Female,C,False
7907,Female,C,False
7908,Female,D,False
7909,Female,C,False
7910,Male,B,True
7911,Male,D,False
7912,Male,E,False
7913,Male,B,True
7914,Female,C,True
7915,Female,B,False
7916,Male,C,False
7917,Female,F,False
7918,Female,C,True
7919,Female,C,True
7920,Female,C,False
7921,Female,C,False
7922,Male,B,False
7923,Female,C,True
7924,Male,B,False
7925,Female,E,False
7926,Male,C,False
7927,Female,F,False
7928,Female,F,False
7929,Male,A,True
7930,Female,D,False
7931,Male,A,False
7932,Female,D,False
7933,Male,B,True
7934,Female,D,True
7935,Male,C,True
7936,Female,C,False
7937,Male,B,False
7938,Female,F,False
7939,Female,E,False
7940,Female,E,False
7941,Male,A,False
7942,Male,D,False
7943,Male,B,True
7944,Male,A,True
7945,Male,B,False
7946,Male,B,False
7947,Female,F,False
7948,Female,C,True
7949,Male,E,False
7950,Male,A,True
7951,Male,A,False
7952,Male,F,True
7953,Female,A,False
7954,Male,A,False
7955,Female,C,False
7956,Female,C,False
7957,Male,E,False
7958,Male,C,True
7959,Male,D,False
7960,Male,D,False
7961,Male,A,False
7962,Female,C,False
7963,Female,F,False
7964,Male,B,True
7965,Female,E,False
7966,Male,F,False
7967,Male,A,True
7968,Female,C,False
7969,Male,C,False
7970,Male,F,True
7971,Female,C,True
7972,Male,C,True
7973,Male,D,True
7974,Female,F,False
7975,Female,C,True
7976,Female,F,True
7977,Female,A,False
7978,Female,C,False
7979,Male,A,True
7980,Male,F,False
7981,Female,A,False
7982,Male,D,False
7983,Male,F,False
7984,Male,B,True
7985,Male,C,True
7986,Male,B,True
7987,Female,D,True
7988,Male,B,True
7989,Female,E,True
7990,Male,C,True
7991,Male,A,False
7992,Female,F,False
7993,Male,A,True
7994,Male,D,True
7995,Female,C,False
7996,Female,C,True
7997,Male,A,False
7998,Female,F,False
7999,Female,C,False
8000,Male,B,True
8001,Male,F,False
8002,Male,B,True
8003,Female,D,False
8004,Female,D,False
8005,Female,C,False
8006,Female,C,False
8007,Female,F,False
8008,Male,C,False
8009,Female,C,False
8010,Male,A,True
8011,Male,A,False
8012,Female,A,True
8013,Male,B,True
8014,Male,C,False
8015,Female,C,False
8016,Male,A,True
8017,Female,D,True
8018,Female,F,False
8019,Female,E,True
8020,Male,D,False
8021,Male,A,False
8022,Female,C,False
8023,Male,F,True
8024,Male,A,False
8025,Female,C,True
8026,Male,A,False
8027,Female,A,True
8028,Male,A,True
8029,Male,B,False
8030,Female,D,True
8031,Male,D,False
8032,Male,F,False
8033,Female,E,False
8034,Female,E,False
8035,Male,E,False
8036,Female,E,False
8037,Female,D,False
8038,Female,C,True
8039,Male,F,False
8040,Female,E,False
8041,Male,A,False
8042,Male,A,True
8043,Male,B,False
8044,Female,E,True
8045,Female,D,False
8046,Male,C,False
8047,Male,B,True
8048,Female,D,False
8049,Female,C,True
8050,Male,A,True
8051,Male,D,True
8052,Male,A,False
8053,Female,F,False
8054,Male,A,True
8055,Female,F,False
8056,Male,C,False
8057,Male,B,True
8058,Male,F,False
8059,Male,F,False
8060,Female,E,False
8061,Female,C,False
8062,Female,E,False
8063,Male,C,False
8064,Male,A,False
8065,Male,D,False
8066,Female,F,False
8067,Female,F,False
8068,Male,C,True
8069,Male,A,True
8070,Male,F,False
8071,Female,F,False
8072,Male,A,False
8073,Male,D,False
8074,Female,F,False
8075,Female,E,False
8076,Female,A,True
8077,Female,C,True
8078,Female,F,False
8079,Female,F,False
8080,Male,B,True
8081,Female,C,False
8082,Male,D,False
8083,Male,C,False
8084,Female,F,False
8085,Male,D,True
8086,Male,A,True
8087,Female,D,False
8088,Male,B,False
8089,Male,A,True
8090,Male,A,True
8091,Female,D,False
8092,Male,A,True
8093,Female,B,True
8094,Male,A,True
8095,Male,B,True
8096,Female,D,False
8097,Female,E,False
8098,Female,E,False
8099,Male,D,False
8100,Male,C,False
8101,Female,D,True
8102,Female,D,False
8103,Male,D,False
8104,Male,A,True
8105,Female,E,True
8106,Female,E,False
8107,Male,A,True
8108,Male,F,False
8109,Female,E,True
8110,Female,C,False
8111,Male,C,False
8112,Female,D,False
8113,Male,E,False
8114,Male,B,False
8115,Male,F,True
8116,Male,C,True
8117,Female,E,True
8118,Female,F,False
8119,Female,D,False
8120,Male,D,False
8121,Female,E,True
8122,Female,E,True
8123,Male,E,False
8124,Female,E,False
8125,Male,C,True
8126,Female,E,True
8127,Male,B,True
8128,Male,D,False
8129,Male,F,False
8130,Male,D,False
8131,Female,C,True
8132,Female,D,True
8133,Male,E,True
8134,Female,F,False
8135,Male,F,False
8136,Male,A,False
8137,Female,E,False
8138,Male,A,True
8139,Male,F,False
8140,Male,E,False
8141,Male,C,True
8142,Female,F,False
8143,Female,E,False
8144,Female,D,True
8145,Female,D,False
8146,Female,D,True
8147,Female,C,True
8148,Female,E,False
8149,Female,C,True
8150,Male,B,True
8151,Female,D,True
8152,Male,B,True
8153,Male,D,False
8154,Female,D,False
8155,Male,C,True
8156,Male,D,False
8157,Male,E,True
8158,Male,B,False
8159,Male,B,True
8160,Male,A,True
8161,Female,F,False
8162,Female,F,False
8163,Male,C,True
8164,Female,C,True
8165,Male,A,False
8166,Male,D,True
8167,Male,D,False
8168,Male,A,True
8169,Male,F,False
8170,Female,E,False
8171,Female,D,True
8172,Male,F,False
8173,Male,E,False
8174,Male,F,False
8175,Male,A,True
8176,Female,F,False
8177,Male,B,False
8178,Female,C,False
8179,Male,A,False
8180,Female,F,True
8181,Male,A,False
8182,Female,E,False
8183,Female,A,False
8184,Male,A,True
8185,Female,C,False
8186,Male,B,True
8187,Male,B,False
8188,Male,A,True
8189,Male,F,True
8190,Female,C,False
8191,Male,C,False
8192,Female,F,True
8193,Female,D,True
8194,Female,F,False
8195,Male,A,True
8196,Male,E,False
8197,Male,F,False
8198,Female,E,False
8199,Male,B,True
8200,Male,B,True
8201,Male,F,False
8202,Male,C,False
8203,Male,D,True
8204,Male,C,False
8205,Male,A,True
8206,Female,D,True
8207,Male,B,False
8208,Female,A,True
8209,Female,F,True
8210,Male,F,False
8211,Female,C,False
8212,Female,D,False
8213,Male,A,True
8214,Female,D,False
8215,Male,D,True
8216,Male,A,True
8217,Female,C,False
8218,Male,A,False
8219,Male,A,True
8220,Male,F,False
8221,Male,B,True
8222,Male,D,False
8223,Male,A,True
8224,Male,C,True
8225,Male,B,False
8226,Male,D,False
8227,Male,E,False
8228,Female,C,False
8229,Male,D,False
8230,Female,D,True
8231,Female,E,True
8232,Male,D,False
8233,Female,E,False
8234,Male,D,False
8235,Male,D,False
8236,Male,E,False
8237,Female,D,True
8238,Female,A,True
8239,Male,C,True
8240,Male,A,True
8241,Female,F,True
8242,Male,E,False
8243,Female,D,True
8244,Male,A,False
8245,Female,D,False
8246,Male,D,True
8247,Female,C,False
8248,Male,C,True
8249,Male,D,False
8250,Male,A,True
8251,Female,E,False
8252,Female,C,True
8253,Male,A,True
8254,Female,D,False
8255,Male,A,False
8256,Female,F,False
8257,Female,D,True
8258,Female,E,False
8259,Male,D,False
8260,Male,C,False
8261,Female,C,False
8262,Male,D,False
8263,Female,C,True
8264,Male,B,False
8265,Male,F,False
8266,Male,F,False
8267,Male,E,False
8268,Male,D,False
8269,Female,C,False
8270,Female,D,False
8271,Female,F,False
8272,Male,A,True
8273,Male,B,True
8274,Male,A,False
8275,Female,D,True
8276,Male,B,True
8277,Male,F,False
8278,Male,A,False
8279,Male,C,False
8280,Female,C,False
8281,Male,A,True
8282,Male,A,True
8283,Female,F,False
8284,Male,C,True
8285,Female,F,True
8286,Male,C,True
8287,Male,C,False
8288,Female,C,False
8289,Male,A,False
8290,Male,E,True
8291,Female,A,True
8292,Male,A,True
8293,Female,E,True
8294,Female,C,False
8295,Female,C,True
8296,Male,C,False
8297,Male,A,True
8298,Female,D,False
8299,Male,A,True
8300,Male,D,True
8301,Female,F,False
8302,Male,A,True
8303,Female,E,True
8304,Female,B,False
8305,Male,C,False
8306,Male,B,False
8307,Male,A,False
8308,Female,D,True
8309,Male,C,True
8310,Male,D,True
8311,Female,C,False
8312,Male,F,True
8313,Female,C,True
8314,Male,F,False
8315,Male,A,False
8316,Female,F,True
8317,Male,A,True
8318,Male,B,False
8319,Male,C,False
8320,Female,E,False
8321,Male,B,False
8322,Female,C,False
8323,Female,C,True
8324,Male,A,False
8325,Female,B,True
8326,Male,B,True
8327,Female,E,False
8328,Female,F,False
8329,Female,F,False
8330,Male,A,False
8331,Female,A,True
8332,Male,F,False
8333,Male,A,True
8334,Male,F,False
8335,Female,C,True
8336,Female,A,False
8337,Male,D,True
8338,Female,D,False
8339,Male,F,False
8340,Female,C,False
8341,Male,A,True
8342,Male,F,True
8343,Female,D,False
8344,Male,F,False
8345,Male,A,True
8346,Male,E,False
8347,Male,C,True
8348,Female,C,True
8349,Female,C,False
8350,Male,C,False
8351,Female,F,True
8352,Male,B,True
8353,Female,B,True
8354,Male,A,True
8355,Female,C,False
8356,Male,C,True
8357,Female,F,True
8358,Male,B,False
8359,Female,C,False
8360,Male,F,False
8361,Male,C,False
8362,Male,B,True
8363,Male,C,False
8364,Female,C,False
8365,Female,D,False
8366,Male,E,True
8367,Male,C,True
8368,Male,F,True
8369,Male,F,True
8370,Male,B,True
8371,Male,A,False
8372,Female,C,False
8373,Female,C,False
8374,Male,F,False
8375,Male,F,False
8376,Female,C,False
8377,Male,C,False
8378,Female,C,False
8379,Male,B,False
8380,Female,E,False
8381,Male,A,True
8382,Female,F,True
8383,Female,D,False
8384,Male,F,False
8385,Male,D,True
8386,Male,D,False
8387,Male,B,True
8388,Male,E,False
8389,Female,F,True
8390,Female,C,True
8391,Male,C,False
8392,Male,E,False
8393,Male,E,False
8394,Male,B,True
8395,Male,D,False
8396,Female,D,False
8397,Male,A,True
8398,Male,B,True
8399,Female,E,False
8400,Male,B,True
8401,Female,D,True
8402,Male,B,False
8403,Male,B,True
8404,Female,E,True
8405,Female,E,False
8406,Female,D,False
8407,Male,B,False
8408,Male,F,False
8409,Male,D,False
8410,Male,A,True
8411,Male,F,False
8412,Male,C,True
8413,Female,E,False
8414,Female,D,True
8415,Female,C,False
8416,Female,C,False
8417,Male,B,False
8418,Female,F,False
8419,Male,A,True
8420,Male,A,True
8421,Male,D,True
8422,Male,A,True
8423,Male,B,True
8424,Female,E,False
8425,Male,B,False
8426,Female,D,False
8427,Female,D,True
8428,Female,C,False
8429,Male,A,True
8430,Female,C,False
8431,Male,A,True
8432,Male,A,True
8433,Male,C,False
8434,Male,A,False
8435,Female,E,False
8436,Male,D,False
8437,Female,E,False
8438,Male,A,True
8439,Female,C,False
8440,Female,C,False
8441,Male,C,False
8442,Female,C,True
8443,Male,A,False
8444,Female,F,False
8445,Male,D,False
8446,Male,F,False
8447,Male,B,False
8448,Female,C,False
8449,Female,C,True
8450,Male,F,False
8451,Male,C,True
8452,Female,D,True
8453,Female,D,False
8454,Female,E,False
8455,Male,F,False
8456,Male,E,False
8457,Male,B,True
8458,Female,F,False
8459,Male,D,True
8460,Female,F,False
8461,Female,D,False
8462,Male,B,False
8463,Male,A,True
8464,Male,F,False
8465,Female,E,False
8466,Male,F,False
8467,Male,A,False
8468,Male,B,True
8469,Male,B,False
8470,Female,D,False
8471,Female,E,True
8472,Male,F,False
8473,Male,F,False
8474,Male,A,False
8475,Female,A,True
8476,Female,E,False
8477,Female,D,False
8478,Male,A,True
8479,Female,C,False
8480,Male,B,True
8481,Female,F,True
8482,Male,D,True
8483,Male,D,False
8484,Female,D,True
8485,Female,F,False
8486,Female,E,False
8487,Female,D,False
8488,Male,E,True
8489,Male,D,False
8490,Female,D,False
8491,Female,D,False
8492,Female,F,False
8493,Female,C,True
8494,Female,E,True
8495,Male,C,False
8496,Male,D,False
8497,Female,F,False
8498,Female,D,False
8499,Female,E,False
8500,Male,B,False
8501,Female,D,True
8502,Male,A,True
8503,Male,B,True
8504,Male,D,True
8505,Female,F,False
8506,Female,E,False
8507,Female,C,False
8508,Male,A,True
8509,Male,A,False
8510,Female,E,False
8511,Female,D,False
8512,Male,D,False
8513,Male,D,False
8514,Male,C,True
8515,Female,C,False
8516,Male,C,True
8517,Female,F,False
8518,Female,E,False
8519,Female,E,False
8520,Male,A,True
8521,Female,C,False
8522,Female,D,False
8523,Male,C,False
8524,Female,C,True
8525,Female,C,True
8526,Male,F,True
8527,Male,A,False
8528,Male,F,True
8529,Female,C,False
8530,Male,D,False
8531,Male,F,False
8532,Female,F,False
8533,Female,C,False
8534,Male,A,False
8535,Male,F,False
8536,Male,D,True
8537,Female,D,True
8538,Female,D,True
8539,Female,D,False
8540,Male,C,False
8541,Female,C,True
8542,Male,B,False
8543,Male,A,True
8544,Male,B,True
8545,Male,E,False
8546,Female,C,True
8547,Female,D,False
8548,Male,F,False
8549,Female,F,False
8550,Male,D,True
8551,Male,D,False
8552,Male,C,True
8553,Female,C,True
8554,Male,A,False
8555,Male,A,True
8556,Male,B,True
8557,Female,E,False
8558,Male,E,True
8559,Female,E,False
8560,Male,A,True
8561,Female,C,False
8562,Male,A,True
8563,Female,F,False
8564,Male,B,True
8565,Female,E,False
8566,Male,D,False
8567,Female,E,False
8568,Female,D,False
8569,Female,D,True
8570,Female,C,True
8571,Female,C,False
8572,Female,D,True
8573,Male,A,True
8574,Female,F,False
8575,Female,C,True
8576,Female,E,False
8577,Male,B,True
8578,Female,C,False
8579,Female,E,False
8580,Female,F,True
8581,Female,E,False
8582,Female,E,False
8583,Female,F,False
8584,Male,A,False
8585,Female,F,False
8586,Female,C,False
8587,Male,B,True
8588,Male,B,True
8589,Male,B,True
8590,Female,F,True
8591,Male,F,True
8592,Male,B,False
8593,Female,E,False
8594,Female,F,True
8595,Male,A,True
8596,Male,A,False
8597,Male,B,False
8598,Female,C,False
8599,Female,C,False
8600,Male,B,True
8601,Male,B,True
8602,Male,A,True
8603,Male,D,False
8604,Female,C,False
8605,Female,E,True
8606,Male,C,True
8607,Male,D,True
8608,Male,C,True
8609,Male,A,True
8610,Male,D,False
8611,Female,D,True
8612,Male,B,False
8613,Female,F,False
8614,Male,A,True
8615,Male,C,True
8616,Male,A,True
8617,Male,C,False
8618,Female,D,False
8619,Female,F,False
8620,Male,A,False
8621,Female,C,True
8622,Female,E,False
8623,Male,A,True
8624,Male,E,False
8625,Female,E,False
8626,Male,C,False
8627,Male,D,True
8628,Male,D,True
8629,Female,C,False
8630,Male,A,True
8631,Male,A,False
8632,Female,F,True
8633,Female,C,True
8634,Male,A,False
8635,Female,F,False
8636,Male,A,False
8637,Female,C,False
8638,Male,F,False
8639,Male,F,False
8640,Male,F,True
8641,Female,E,True
8642,Female,D,False
8643,Male,A,True
8644,Female,E,False
8645,Male,A,False
8646,Male,A,True
8647,Male,F,False
8648,Male,F,False
8649,Male,A,True
8650,Male,C,True
8651,Female,C,True
8652,Female,D,False
8653,Male,E,False
8654,Male,B,True
8655,Male,A,False
8656,Female,F,False
8657,Male,A,True
8658,Male,F,False
8659,Male,D,False
8660,Male,B,True
8661,Male,F,False
8662,Female,C,False
8663,Female,F,False
8664,Male,E,True
8665,Female,F,False
8666,Male,D,True
8667,Female,D,False
8668,Male,D,True
8669,Male,A,True
8670,Male,E,True
8671,Male,D,True
8672,Male,F,False
8673,Female,E,False
8674,Female,C,True
8675,Female,C,False
8676,Female,F,False
8677,Male,C,True
8678,Male,E,True
8679,Female,C,False
8680,Female,C,True
8681,Male,B,False
8682,Male,C,True
8683,Male,A,True
8684,Male,A,True
8685,Female,B,True
8686,Male,B,True
8687,Male,D,False
8688,Male,E,False
8689,Female,E,False
8690,Male,F,True
8691,Male,F,False
8692,Male,A,False
8693,Male,B,True
8694,Female,F,False
8695,Female,A,False
8696,Male,A,True
8697,Male,C,False
8698,Male,D,False
8699,Male,B,True
8700,Female,F,False
8701,Female,D,True
8702,Female,C,False
8703,Male,E,False
8704,Male,D,True
8705,Female,C,False
8706,Female,C,False
8707,Female,D,False
8708,Female,C,True
8709,Female,E,False
8710,Female,C,False
8711,Female,C,False
8712,Male,C,False
8713,Female,D,True
8714,Male,F,False
8715,Female,C,True
8716,Female,D,False
8717,Female,C,True
8718,Female,C,False
8719,Female,F,False
8720,Male,B,False
8721,Male,B,True
8722,Male,A,True
8723,Female,C,True
8724,Female,E,False
8725,Male,D,True
8726,Male,D,False
8727,Male,D,True
8728,Male,A,True
8729,Female,F,False
8730,Male,E,False
8731,Male,A,False
8732,Male,C,False
8733,Female,C,False
8734,Male,B,False
8735,Male,C,False
8736,Female,E,False
8737,Male,B,True
8738,Male,B,True
8739,Female,D,False
8740,Male,B,False
8741,Male,A,True
8742,Male,D,False
8743,Female,F,False
8744,Male,F,False
8745,Male,A,False
8746,Female,F,False
8747,Male,A,False
8748,Female,D,False
8749,Male,A,True
8750,Female,E,False
8751,Male,A,True
8752,Male,A,True
8753,Female,E,False
8754,Female,E,False
8755,Female,C,False
8756,Female,E,True
8757,Female,C,True
8758,Male,B,False
8759,Male,D,True
8760,Male,B,True
8761,Male,A,False
8762,Female,D,True
8763,Male,D,True
8764,Male,D,False
8765,Male,C,True
8766,Male,B,True
8767,Male,A,True
8768,Female,A,True
8769,Male,A,False
8770,Female,E,False
8771,Female,F,False
8772,Male,B,False
8773,Male,A,True
8774,Female,C,False
8775,Male,B,True
8776,Female,C,False
8777,Male,A,True
8778,Male,E,False
8779,Female,D,False
8780,Male,F,False
8781,Female,C,True
8782,Female,F,False
8783,Female,D,False
8784,Female,E,False
8785,Female,C,True
8786,Female,C,False
8787,Male,D,False
8788,Female,F,False
8789,Female,C,False
8790,Female,C,False
8791,Female,C,False
8792,Male,E,False
8793,Female,C,False
8794,Male,B,True
8795,Female,D,True
8796,Male,A,False
8797,Male,B,False
8798,Male,A,True
8799,Male,D,False
8800,Male,B,True
8801,Male,C,False
8802,Male,D,False
8803,Male,C,True
8804,Male,A,True
8805,Female,C,False
8806,Male,E,False
8807,Female,C,False
8808,Male,B,True
8809,Male,A,True
8810,Male,A,True
8811,Female,F,False
8812,Male,C,False
8813,Male,F,True
8814,Female,E,False
8815,Male,D,True
8816,Female,F,False
8817,Female,F,True
8818,Male,C,True
8819,Female,C,False
8820,Male,A,False
8821,Female,C,True
8822,Female,F,False
8823,Male,F,False
8824,Female,F,False
8825,Female,E,False
8826,Male,D,False
8827,Male,A,True
8828,Male,A,False
8829,Female,D,False
8830,Male,B,True
8831,Male,F,False
8832,Female,C,False
8833,Male,B,False
8834,Male,B,False
8835,Female,D,True
8836,Female,E,True
8837,Male,A,False
8838,Female,E,False
8839,Male,F,False
8840,Female,E,False
8841,Female,C,False
8842,Male,F,True
8843,Female,A,True
8844,Male,D,False
8845,Female,C,False
8846,Female,C,False
8847,Male,F,False
8848,Male,B,False
8849,Male,E,True
8850,Male,B,True
8851,Female,E,False
8852,Male,D,True
8853,Male,A,True
8854,Male,F,False
8855,Male,D,False
8856,Male,D,True
8857,Male,D,True
8858,Male,A,False
8859,Female,E,False
8860,Male,A,True
8861,Female,F,False
8862,Male,E,False
8863,Female,F,True
8864,Male,D,True
8865,Female,D,False
8866,Male,B,False
8867,Male,F,False
8868,Male,A,True
8869,Female,C,False
8870,Male,A,True
8871,Male,A,True
8872,Male,A,False
8873,Male,E,True
8874,Male,A,True
8875,Female,F,False
8876,Female,A,True
8877,Female,E,False
8878,Male,F,False
8879,Female,C,False
8880,Male,C,False
8881,Male,A,True
8882,Male,E,False
8883,Male,D,False
8884,Female,F,False
8885,Female,E,False
8886,Male,A,False
8887,Female,E,False
8888,Male,B,False
8889,Male,B,True
8890,Female,C,False
8891,Male,F,True
8892,Male,A,False
8893,Female,C,False
8894,Female,E,False
8895,Male,F,False
8896,Male,E,False
8897,Female,F,True
8898,Female,C,True
8899,Female,A,True
8900,Female,C,False
8901,Female,A,True
8902,Female,C,False
8903,Male,C,False
8904,Male,B,True
8905,Male,A,True
8906,Male,D,False
8907,Male,A,True
8908,Male,C,False
8909,Male,C,False
8910,Male,B,True
8911,Male,C,False
8912,Male,C,False
8913,Male,D,True
8914,Male,D,False
8915,Male,B,False
